Date,USDCOPV1W Curncy,USDCOPV1M Curncy,USDCOPV2M Curncy,USDCOPV3M Curncy,USDCOPV6M Curncy,USDCOPV9M Curncy,USDCOPV1Y Curncy,USDCOP25R1W Curncy,USDCOP25R1M Curncy,USDCOP25R2M Curncy,USDCOP25R3M Curncy,USDCOP25R6M Curncy,USDCOP25R9M Curncy,USDCOP25R1Y Curncy,USDCOP10R1W Curncy,USDCOP10R1M Curncy,USDCOP10R2M Curncy,USDCOP10R3M Curncy,USDCOP10R6M Curncy,USDCOP10R9M Curncy,USDCOP10R1Y Curncy,USDCOP25B1W Curncy,USDCOP25B1M Curncy,USDCOP25B2M Curncy,USDCOP25B3M Curncy,USDCOP25B6M Curncy,USDCOP25B9M Curncy,USDCOP25B1Y Curncy,USDCOP10B1W Curncy,USDCOP10B1M Curncy,USDCOP10B2M Curncy,USDCOP10B3M Curncy,USDCOP10B6M Curncy,USDCOP10B9M Curncy,USDCOP10B1Y Curncy
6/2/2011,11.0525,11.39,11.67,12.295,13.06,13.61,13.92,1.505,1.565,1.82,2.075,2.615,3.05,3.505,2.68,2.81,3.285,3.74,4.75,5.53,6.325,0.56,0.685,0.75,0.785,0.895,1.0275,1.17,3.255,1.945,2.19,2.435,3.17,3.5025,3.83
7/2/2011,11.0525,11.395,11.68,12.305,13.065,13.62,13.93,1.505,1.575,1.83,2.085,2.635,3.06,3.505,2.67,2.82,3.31,3.77,4.795,5.56,6.335,0.56,0.685,0.75,0.785,0.895,1.0275,1.17,3.255,1.945,2.19,2.435,3.17,3.5025,3.83
8/2/2011,11.0525,11.335,11.68,12.305,13.065,13.6275,13.93,1.505,1.575,1.83,2.085,2.635,3.0625,3.505,2.67,2.82,3.31,3.765,4.79,5.565,6.335,0.56,0.685,0.75,0.785,0.895,1.0275,1.17,3.255,1.945,2.19,2.435,3.17,3.5075,3.83
9/2/2011,11.0325,11.33,11.6825,12.29,13.055,13.645,13.945,1.5025,1.5675,1.8225,2.075,2.625,3.06,3.505,2.67,2.815,3.3,3.75,4.775,5.5575,6.335,0.56,0.6875,0.75,0.785,0.895,1.0275,1.17,3.25,1.955,2.19,2.435,3.175,3.5075,3.83
10/2/2011,11.0325,11.325,11.6975,12.31,13.07,13.67,13.975,1.5025,1.5575,1.81,2.065,2.605,3.05,3.505,2.68,2.795,3.275,3.73,4.725,5.5325,6.33,0.56,0.6875,0.75,0.785,0.895,1.0275,1.17,3.25,1.9475,2.1925,2.44,3.18,3.5125,3.84
11/2/2011,11.0275,11.345,11.7175,12.32,13.08,13.69,13.99,1.575,1.545,1.7975,2.05,2.58,3.035,3.5,2.68,2.775,3.2475,3.7,4.68,5.505,6.32,0.52,0.6875,0.75,0.785,0.895,1.0275,1.17,2.38,1.8625,2.1975,2.445,3.18,3.5175,3.845
12/2/2011,11.0275,11.345,11.7175,12.32,13.08,13.69,13.99,1.575,1.545,1.7975,2.05,2.58,3.035,3.5,2.68,2.775,3.2475,3.7,4.68,5.505,6.32,0.52,0.6875,0.75,0.785,0.895,1.0275,1.17,2.38,1.8625,2.1975,2.445,3.18,3.5175,3.845
13/2/2011,11.0275,11.345,11.7175,12.32,13.08,13.69,13.99,1.575,1.545,1.7975,2.05,2.58,3.035,3.5,2.68,2.775,3.2475,3.7,4.68,5.505,6.32,0.52,0.6875,0.75,0.785,0.895,1.0275,1.17,2.38,1.8625,2.1975,2.445,3.18,3.5175,3.845
14/2/2011,11.0175,11.28,11.71,12.28,13.035,13.6925,14.02,1.5825,1.545,1.795,2.05,2.58,3.035,3.5,2.675,2.77,3.25,3.695,4.68,5.505,6.32,0.515,0.69,0.75,0.785,0.895,1.0275,1.17,2.4,1.945,2.2,2.445,3.18,3.5175,3.845
15/2/2011,11.0125,11.37,11.835,12.515,13.2,13.81,14.095,1.585,1.545,1.795,2.05,2.575,3.035,3.5,2.68,2.775,3.245,3.7,4.675,5.5025,6.32,0.515,0.69,0.75,0.785,0.895,1.0275,1.17,2.355,1.945,2.2,2.445,3.18,3.5175,3.845
16/2/2011,11,11.185,11.78,12.38,13.095,13.7475,14.07,1.585,1.54,1.795,2.045,2.57,3.025,3.5,2.68,2.77,3.24,3.695,4.66,5.485,6.32,0.5125,0.69,0.75,0.79,0.895,1.025,1.17,2.345,1.955,2.2,2.445,3.185,3.5125,3.845
17/2/2011,11,11.185,11.78,12.38,13.1,13.7475,14.07,1.585,1.54,1.79,2.045,2.57,3.025,3.5,2.6825,2.765,3.235,3.69,4.66,5.4825,6.32,0.5125,0.69,0.75,0.79,0.895,1.025,1.17,2.345,1.955,2.2,2.445,3.185,3.515,3.845
18/2/2011,11,11.185,11.78,12.38,13.1,13.7475,14.07,1.585,1.54,1.79,2.045,2.57,3.025,3.5,2.6825,2.765,3.235,3.69,4.66,5.4825,6.32,0.5125,0.69,0.75,0.79,0.895,1.025,1.17,2.345,1.955,2.2,2.445,3.185,3.515,3.845
19/2/2011,11,11.185,11.78,12.38,13.1,13.7475,14.07,1.585,1.54,1.79,2.045,2.57,3.025,3.5,2.6825,2.765,3.235,3.69,4.66,5.4825,6.32,0.5125,0.69,0.75,0.79,0.895,1.025,1.17,2.345,1.955,2.2,2.445,3.185,3.515,3.845
20/2/2011,11,11.185,11.78,12.38,13.1,13.7475,14.07,1.585,1.54,1.79,2.045,2.57,3.025,3.5,2.6825,2.765,3.235,3.69,4.66,5.4825,6.32,0.5125,0.69,0.75,0.79,0.895,1.025,1.17,2.345,1.955,2.2,2.445,3.185,3.515,3.845
21/2/2011,11,11.19,11.775,12.385,13.11,13.745,14.065,1.585,1.525,1.775,2.03,2.545,3.01,3.5,2.6825,2.74,3.21,3.66,4.605,5.45,6.315,0.5125,0.69,0.75,0.79,0.89,1.025,1.17,2.345,1.96,2.205,2.45,3.185,3.52,3.85
22/2/2011,11,11.185,11.775,12.39,13.11,13.75,14.065,1.585,1.525,1.775,2.025,2.54,3.0075,3.5,2.6825,2.74,3.2,3.655,4.595,5.445,6.31,0.5125,0.69,0.75,0.79,0.89,1.0225,1.17,2.345,1.96,2.205,2.45,3.19,3.5225,3.85
23/2/2011,11,11.185,11.77,12.39,13.11,13.745,14.06,1.585,1.52,1.77,2.025,2.535,3.005,3.5,2.6825,2.735,3.2,3.65,4.585,5.44,6.31,0.5125,0.69,0.75,0.79,0.89,1.0225,1.17,2.345,1.965,2.205,2.45,3.19,3.5225,3.855
24/2/2011,11,11.19,11.785,12.395,13.115,13.7575,14.075,1.585,1.515,1.765,2.015,2.525,3,3.5,2.6825,2.725,3.185,3.635,4.56,5.4275,6.31,0.5125,0.69,0.75,0.79,0.89,1.025,1.175,2.345,1.965,2.205,2.455,3.19,3.5225,3.855
25/2/2011,11,11.18,11.7775,12.425,13.1475,13.7575,14.0475,1.585,1.5175,1.765,2.015,2.525,3,3.5025,2.6825,2.725,3.185,3.6375,4.5625,5.43,6.3075,0.5125,0.69,0.75,0.7875,0.8925,1.025,1.175,2.345,1.965,2.2075,2.4525,3.19,3.525,3.855
26/2/2011,11,11.18,11.7775,12.425,13.1475,13.7575,14.0475,1.585,1.5175,1.765,2.015,2.525,3,3.5025,2.6825,2.725,3.185,3.6375,4.5625,5.43,6.3075,0.5125,0.69,0.75,0.7875,0.8925,1.025,1.175,2.345,1.965,2.2075,2.4525,3.19,3.525,3.855
27/2/2011,11,11.18,11.7775,12.425,13.1475,13.7575,14.0475,1.585,1.5175,1.765,2.015,2.525,3,3.5025,2.6825,2.725,3.185,3.6375,4.5625,5.43,6.3075,0.5125,0.69,0.75,0.7875,0.8925,1.025,1.175,2.345,1.965,2.2075,2.4525,3.19,3.525,3.855
28/2/2011,11,11.185,11.79,12.41,13.13,13.765,14.07,1.585,1.51,1.76,2.01,2.515,2.9975,3.5,2.6825,2.72,3.18,3.63,4.55,5.42,6.305,0.5125,0.69,0.75,0.79,0.89,1.025,1.175,2.345,1.965,2.21,2.455,3.19,3.525,3.855
1/3/2011,11,11.185,11.79,12.415,13.13,13.7675,14.075,1.585,1.51,1.76,2.01,2.515,2.995,3.5,2.6825,2.715,3.175,3.625,4.545,5.4175,6.305,0.5125,0.69,0.75,0.79,0.89,1.025,1.175,2.345,1.965,2.21,2.455,3.19,3.5275,3.86
2/3/2011,11,11.19,11.795,12.42,13.135,13.7725,14.075,1.585,1.505,1.755,2.005,2.51,2.9925,3.5,2.6825,2.71,3.17,3.62,4.54,5.415,6.305,0.5125,0.69,0.75,0.79,0.89,1.0225,1.17,2.345,1.965,2.21,2.455,3.19,3.5275,3.86
3/3/2011,10.795,10.955,11.575,12.2,12.91,13.475,13.855,1.52,1.355,1.76,2.01,2.5,2.995,3.5,1.905,1.895,2.17,2.44,3.01,4.0925,4.68,0.63,0.655,0.775,0.795,0.86,0.95,1.045,2.275,1.97,2.21,2.455,3.195,3.5275,3.86
4/3/2011,10.765,10.9325,11.615,12.295,13.0175,13.68,14.025,1.51,1.5,1.7475,1.9975,2.4925,2.9825,3.5,1.835,2.725,3.1475,3.6,4.4975,5.39,6.3,0.64,0.69,0.7575,0.79,0.89,1.0225,1.1725,2.28,1.93,2.2125,2.4575,3.195,3.53,3.8625
5/3/2011,10.765,10.9325,11.615,12.295,13.0175,13.68,14.025,1.51,1.5,1.7475,1.9975,2.4925,2.9825,3.5,1.835,2.725,3.1475,3.6,4.4975,5.39,6.3,0.64,0.69,0.7575,0.79,0.89,1.0225,1.1725,2.28,1.93,2.2125,2.4575,3.195,3.53,3.8625
6/3/2011,10.765,10.9325,11.615,12.295,13.0175,13.68,14.025,1.51,1.5,1.7475,1.9975,2.4925,2.9825,3.5,1.835,2.725,3.1475,3.6,4.4975,5.39,6.3,0.64,0.69,0.7575,0.79,0.89,1.0225,1.1725,2.28,1.93,2.2125,2.4575,3.195,3.53,3.8625
7/3/2011,10.74,10.825,11.46,12.095,12.845,13.42,13.81,1.52,1.515,1.765,2.01,2.505,2.995,3.5,2.825,2.715,3.16,3.61,4.515,5.4075,6.3,0.605,0.69,0.75,0.79,0.89,1.0275,1.18,2.28,1.96,2.21,2.455,3.19,3.5275,3.86
8/3/2011,10.725,10.795,11.425,11.875,12.775,13.34,13.65,1.515,1.5,1.75,2,2.5,2.995,3.5,2.805,2.705,3.16,3.61,4.51,5.4075,6.3,0.575,0.695,0.75,0.79,0.89,1.0275,1.175,2.27,1.965,2.21,2.455,3.19,3.5275,3.855
9/3/2011,10.745,10.82,11.435,11.885,12.775,13.36,13.675,1.515,1.5,1.75,2,2.5,2.995,3.5,2.805,2.705,3.16,3.61,4.51,5.4075,6.3,0.58,0.695,0.755,0.79,0.89,1.0275,1.175,2.27,1.96,2.21,2.455,3.19,3.5275,3.86
10/3/2011,10.745,10.82,11.435,11.885,12.775,13.36,13.675,1.515,1.5,1.75,2,2.5,2.995,3.5,2.805,2.705,3.16,3.61,4.51,5.4075,6.3,0.58,0.695,0.755,0.79,0.89,1.0275,1.175,2.27,1.96,2.21,2.455,3.19,3.5275,3.86
11/3/2011,10.76,10.985,11.475,11.96,12.7825,13.515,13.85,1.525,1.5,1.7475,1.9975,2.495,2.9875,3.5,2.795,2.6975,3.15,3.5975,4.4975,5.395,6.3,0.51,0.6925,0.7525,0.79,0.89,1.025,1.175,2.235,1.97,2.21,2.455,3.19,3.5275,3.8575
12/3/2011,10.76,10.985,11.475,11.96,12.7825,13.515,13.85,1.525,1.5,1.7475,1.9975,2.495,2.9875,3.5,2.795,2.6975,3.15,3.5975,4.4975,5.395,6.3,0.51,0.6925,0.7525,0.79,0.89,1.025,1.175,2.235,1.97,2.21,2.455,3.19,3.5275,3.8575
13/3/2011,10.76,10.985,11.475,11.96,12.7825,13.515,13.85,1.525,1.5,1.7475,1.9975,2.495,2.9875,3.5,2.795,2.6975,3.15,3.5975,4.4975,5.395,6.3,0.51,0.6925,0.7525,0.79,0.89,1.025,1.175,2.235,1.97,2.21,2.455,3.19,3.5275,3.8575
14/3/2011,10.725,10.86,11.435,11.9,12.775,13.405,13.715,1.54,1.5,1.75,2,2.5,2.99,3.5,2.78,2.705,3.155,3.605,4.51,5.4025,6.3,0.555,0.695,0.755,0.79,0.89,1.0275,1.175,2.26,1.97,2.21,2.455,3.19,3.5275,3.855
15/3/2011,10.945,11.165,11.665,12.055,12.78,13.275,13.525,1.54,1.5,1.75,2,2.5,2.9925,3.5,2.775,2.705,3.155,3.605,4.51,5.4025,6.305,0.56,0.695,0.755,0.79,0.89,1.0275,1.175,2.26,1.97,2.21,2.455,3.19,3.5225,3.85
16/3/2011,10.985,11.22,11.755,12.13,12.76,13.18,13.4,1.5475,1.595,1.845,2.095,2.595,3.09,3.595,2.99,2.895,3.345,3.795,4.705,5.595,6.49,0.6625,0.73,0.79,0.825,0.93,1.0675,1.215,2.35,2.045,2.285,2.53,3.265,3.5975,3.925
17/3/2011,10.99,11.215,11.755,12.145,12.705,13.17,13.425,1.7025,1.755,2.005,2.25,2.75,3.165,3.595,3.27,3.175,3.63,4.08,4.985,5.7375,6.49,0.6675,0.735,0.8,0.835,0.94,1.0725,1.215,2.345,2.04,2.28,2.525,3.26,3.5925,3.93
18/3/2011,10.995,11.235,11.7275,12.205,12.67,13.14,13.3575,1.7325,1.7525,2,2.2475,2.7425,3.11,3.5,3.15,3.1475,3.6,4.045,4.9475,5.62,6.3,0.5875,0.6975,0.765,0.8025,0.91,1.035,1.1775,2.23,1.955,2.2025,2.4475,3.175,3.515,3.8475
19/3/2011,10.995,11.235,11.7275,12.205,12.67,13.14,13.3575,1.7325,1.7525,2,2.2475,2.7425,3.11,3.5,3.15,3.1475,3.6,4.045,4.9475,5.62,6.3,0.5875,0.6975,0.765,0.8025,0.91,1.035,1.1775,2.23,1.955,2.2025,2.4475,3.175,3.515,3.8475
20/3/2011,10.995,11.235,11.7275,12.205,12.67,13.14,13.3575,1.7325,1.7525,2,2.2475,2.7425,3.11,3.5,3.15,3.1475,3.6,4.045,4.9475,5.62,6.3,0.5875,0.6975,0.765,0.8025,0.91,1.035,1.1775,2.23,1.955,2.2025,2.4475,3.175,3.515,3.8475
21/3/2011,10.75,11.16,11.625,12.175,12.7,13.16,13.405,1.7125,1.75,2,2.25,2.75,3.15,3.57,3.245,3.17,3.62,4.07,4.975,5.7075,6.44,0.6475,0.73,0.79,0.83,0.93,1.0625,1.205,2.315,2.02,2.26,2.505,3.235,3.5725,3.905
22/3/2011,10.74,11.11,11.605,12.17,12.67,13.145,13.43,1.73,1.755,2.005,2.255,2.75,3.1475,3.56,3.23,3.17,3.625,4.075,4.98,5.6975,6.42,0.64,0.725,0.79,0.825,0.93,1.0575,1.2,2.3,2.01,2.25,2.495,3.23,3.565,3.9
23/3/2011,10.735,11.04,11.545,12.135,12.71,13.185,13.46,1.705,1.755,2.005,2.255,2.75,3.1675,3.595,3.275,3.18,3.64,4.09,4.995,5.7425,6.495,0.665,0.73,0.795,0.835,0.94,1.0725,1.215,2.35,2.04,2.285,2.525,3.26,3.5975,3.93
24/3/2011,10.26,10.79,11.33,12.015,12.685,13.17,13.455,1.71,1.755,2.005,2.255,2.75,3.165,3.59,3.27,3.18,3.635,4.085,4.99,5.7375,6.485,0.665,0.735,0.8,0.835,0.94,1.0725,1.215,2.36,2.035,2.275,2.525,3.255,3.5925,3.925
25/3/2011,9.99,10.735,11.2225,12.1075,12.67,13.14,13.3575,1.75,1.75,2,2.2475,2.7425,3.11,3.5,3.15,3.15,3.6,4.05,4.9475,5.62,6.3,0.59,0.7075,0.77,0.805,0.9075,1.035,1.1775,2.335,1.96,2.2,2.4475,3.1775,3.515,3.8475
26/3/2011,9.99,10.735,11.2225,12.1075,12.67,13.14,13.3575,1.75,1.75,2,2.2475,2.7425,3.11,3.5,3.15,3.15,3.6,4.05,4.9475,5.62,6.3,0.59,0.7075,0.77,0.805,0.9075,1.035,1.1775,2.335,1.96,2.2,2.4475,3.1775,3.515,3.8475
27/3/2011,9.99,10.735,11.2225,12.1075,12.67,13.14,13.3575,1.75,1.75,2,2.2475,2.7425,3.11,3.5,3.15,3.15,3.6,4.05,4.9475,5.62,6.3,0.59,0.7075,0.77,0.805,0.9075,1.035,1.1775,2.335,1.96,2.2,2.4475,3.1775,3.515,3.8475
28/3/2011,10.02,10.78,11.31,12.005,12.69,13.185,13.465,1.72,1.755,2.005,2.25,2.75,3.15,3.57,3.24,3.175,3.625,4.075,4.98,5.7075,6.44,0.645,0.725,0.785,0.825,0.93,1.0625,1.205,2.395,2.015,2.255,2.505,3.235,3.5725,3.905
29/3/2011,9.96,10.625,11.235,11.77,12.69,13.17,13.435,1.72,1.755,2,2.25,2.75,3.1475,3.57,3.2375,3.175,3.63,4.08,4.98,5.7025,6.445,0.645,0.73,0.79,0.83,0.93,1.0625,1.205,2.395,2.015,2.255,2.5,3.235,3.5675,3.905
30/3/2011,9.895,10.245,10.975,11.515,12.39,12.885,13.19,1.745,1.75,2,2.25,2.745,3.12,3.525,3.15,3.145,3.6,4.05,4.96,5.64,6.35,0.59,0.71,0.77,0.81,0.915,1.0425,1.185,2.335,1.96,2.2,2.445,3.195,3.525,3.86
31/3/2011,9.635,10.05,10.965,11.51,12.43,12.92,13.21,1.715,1.755,2,2.25,2.75,3.155,3.57,3.24,3.175,3.63,4.08,4.985,5.7175,6.445,0.645,0.735,0.795,0.83,0.93,1.0625,1.205,2.49,2.015,2.26,2.505,3.24,3.5825,3.905
1/4/2011,9.475,9.8925,10.8875,11.51,12.6025,13.1775,13.4725,1.75,1.75,1.9975,2.2475,2.7425,3.1125,3.5,3.15,3.15,3.6,4.0475,4.9475,5.625,6.3,0.59,0.71,0.77,0.805,0.9075,1.035,1.175,2.5,1.955,2.1975,2.44,3.1775,3.515,3.8475
2/4/2011,9.475,9.8925,10.8875,11.51,12.6025,13.1775,13.4725,1.75,1.75,1.9975,2.2475,2.7425,3.1125,3.5,3.15,3.15,3.6,4.0475,4.9475,5.625,6.3,0.59,0.71,0.77,0.805,0.9075,1.035,1.175,2.5,1.955,2.1975,2.44,3.1775,3.515,3.8475
3/4/2011,9.475,9.8925,10.8875,11.51,12.6025,13.1775,13.4725,1.75,1.75,1.9975,2.2475,2.7425,3.1125,3.5,3.15,3.15,3.6,4.0475,4.9475,5.625,6.3,0.59,0.71,0.77,0.805,0.9075,1.035,1.175,2.5,1.955,2.1975,2.44,3.1775,3.515,3.8475
4/4/2011,9.535,9.78,10.735,11.385,12.315,12.935,13.27,1.725,1.75,2,2.25,2.745,3.145,3.55,3.22,3.17,3.62,4.07,4.97,5.6925,6.405,0.63,0.73,0.79,0.825,0.925,1.0575,1.195,2.505,2,2.24,2.485,3.22,3.5625,3.89
5/4/2011,9.155,9.47,10.58,11.29,12.22,12.905,13.265,1.725,1.75,2,2.25,2.75,3.145,3.55,3.22,3.17,3.62,4.07,4.975,5.6975,6.405,0.63,0.73,0.79,0.825,0.925,1.0575,1.195,2.63,1.995,2.24,2.485,3.22,3.5625,3.89
6/4/2011,9.14,9.58,10.57,11.295,12.23,12.925,13.29,1.33,1.35,1.6,1.85,2.345,2.64,2.945,2.49,2.445,2.895,3.345,4.25,4.78,5.31,0.61,0.705,0.765,0.8,0.9,1.0175,1.145,2.645,2.01,2.25,2.5,3.235,3.585,3.93
7/4/2011,9.08,9.565,10.51,11.285,12.275,12.995,13.355,1.325,1.35,1.6,1.845,2.345,2.635,2.935,2.495,2.45,2.9,3.35,4.255,4.7775,5.305,0.61,0.705,0.76,0.8,0.895,1.0175,1.145,2.65,2.01,2.25,2.5,3.235,3.5825,3.93
8/4/2011,9.01,9.46,10.4925,11.3225,12.29,13.04,13.3875,1.25,1.2525,1.5,1.7475,2.245,2.49,2.75,2.255,2.25,2.7,3.15,4.0475,4.5,4.95,0.565,0.6825,0.7425,0.7775,0.875,0.99,1.115,2.675,1.96,2.2125,2.46,3.1975,3.55,3.9025
9/4/2011,9.01,9.46,10.4925,11.3225,12.29,13.04,13.3875,1.25,1.2525,1.5,1.7475,2.245,2.49,2.75,2.255,2.25,2.7,3.15,4.0475,4.5,4.95,0.565,0.6825,0.7425,0.7775,0.875,0.99,1.115,2.675,1.96,2.2125,2.46,3.1975,3.55,3.9025
10/4/2011,9.01,9.46,10.4925,11.3225,12.29,13.04,13.3875,1.25,1.2525,1.5,1.7475,2.245,2.49,2.75,2.255,2.25,2.7,3.15,4.0475,4.5,4.95,0.565,0.6825,0.7425,0.7775,0.875,0.99,1.115,2.675,1.96,2.2125,2.46,3.1975,3.55,3.9025
11/4/2011,9.06,9.53,10.47,11.255,12.235,13.005,13.39,1.3,1.32,1.57,1.815,2.315,2.59,2.875,2.42,2.39,2.84,3.285,4.185,4.6925,5.19,0.595,0.695,0.755,0.79,0.89,1.0075,1.135,2.655,1.99,2.24,2.485,3.225,3.5725,3.92
12/4/2011,9.05,9.52,10.47,11.26,12.24,13.01,13.39,1.305,1.32,1.57,1.815,2.315,2.59,2.88,2.425,2.39,2.84,3.29,4.19,4.695,5.195,0.595,0.695,0.755,0.79,0.89,1.0075,1.135,2.655,1.995,2.24,2.485,3.225,3.575,3.92
13/4/2011,9.05,9.605,10.46,11.245,12.215,12.99,13.375,1.305,1.31,1.5575,1.805,2.305,2.575,2.86,2.425,2.37,2.82,3.27,4.17,4.665,5.16,0.595,0.695,0.7525,0.79,0.89,1.0075,1.13,2.655,1.99,2.235,2.48,3.22,3.5725,3.92
14/4/2011,9.05,9.61,10.47,11.25,12.215,12.9775,13.365,1.305,1.305,1.5525,1.8,2.3,2.57,2.85,2.425,2.36,2.81,3.26,4.16,4.65,5.14,0.595,0.695,0.7525,0.79,0.885,1.0075,1.13,2.655,1.985,2.235,2.48,3.22,3.5675,3.915
15/4/2011,9.05,9.62,10.475,11.25,12.21,12.97,13.355,1.305,1.31,1.5575,1.805,2.3,2.575,2.855,2.425,2.365,2.815,3.265,4.165,4.66,5.15,0.595,0.695,0.7525,0.79,0.89,1.0075,1.13,2.655,1.995,2.235,2.48,3.22,3.5725,3.92
16/4/2011,9.05,9.62,10.475,11.25,12.21,12.97,13.355,1.305,1.31,1.5575,1.805,2.3,2.575,2.855,2.425,2.365,2.815,3.265,4.165,4.66,5.15,0.595,0.695,0.7525,0.79,0.89,1.0075,1.13,2.655,1.995,2.235,2.48,3.22,3.5725,3.92
17/4/2011,9.05,9.62,10.475,11.25,12.21,12.97,13.355,1.305,1.31,1.5575,1.805,2.3,2.575,2.855,2.425,2.365,2.815,3.265,4.165,4.66,5.15,0.595,0.695,0.7525,0.79,0.89,1.0075,1.13,2.655,1.995,2.235,2.48,3.22,3.5725,3.92
18/4/2011,9.05,9.63,10.49,11.265,12.2,12.95,13.325,1.305,1.295,1.5425,1.69,2.28,2.545,2.82,2.425,2.33,2.78,3.06,4.125,4.605,5.08,0.595,0.69,0.7525,0.78,0.885,1.0025,1.125,2.655,1.985,2.23,2.48,3.21,3.5625,3.91
19/4/2011,9.05,9.63,10.49,11.265,12.2,12.95,13.325,1.305,1.295,1.5425,1.69,2.28,2.545,2.82,2.425,2.33,2.78,3.06,4.125,4.605,5.08,0.595,0.69,0.7525,0.78,0.885,1.0025,1.125,2.655,1.985,2.23,2.48,3.21,3.5625,3.91
20/4/2011,9.05,9.25,10.11,11.005,12.08,12.9275,13.35,1.305,1.045,1.295,1.685,2.275,2.535,2.81,2.425,1.89,2.34,3.045,4.115,4.5875,5.06,0.595,0.68,0.74,0.78,0.88,0.9975,1.125,2.655,1.99,2.23,2.475,3.21,3.5625,3.91
21/4/2011,9.05,9.25,10.115,11.01,12.085,12.93,13.35,1.305,1.045,1.295,1.685,2.275,2.535,2.79,2.425,1.89,2.34,3.04,4.115,4.5875,5.055,0.595,0.68,0.74,0.78,0.88,0.9975,1.115,2.655,1.99,2.23,2.475,3.21,3.5625,3.9
22/4/2011,9.05,9.2675,10.2475,11.2225,12.285,13.04,13.3875,1.305,1,1.25,1.6475,2.245,2.49,2.75,2.425,1.8,2.25,2.9675,4.05,4.5,4.95,0.595,0.6675,0.725,0.77,0.875,0.99,1.115,2.655,1.9725,2.22,2.4625,3.1975,3.55,3.9025
23/4/2011,9.05,9.2675,10.2475,11.2225,12.285,13.04,13.3875,1.305,1,1.25,1.6475,2.245,2.49,2.75,2.425,1.8,2.25,2.9675,4.05,4.5,4.95,0.595,0.6675,0.725,0.77,0.875,0.99,1.115,2.655,1.9725,2.22,2.4625,3.1975,3.55,3.9025
24/4/2011,9.05,9.2675,10.2475,11.2225,12.285,13.04,13.3875,1.305,1,1.25,1.6475,2.245,2.49,2.75,2.425,1.8,2.25,2.9675,4.05,4.5,4.95,0.595,0.6675,0.725,0.77,0.875,0.99,1.115,2.655,1.9725,2.22,2.4625,3.1975,3.55,3.9025
25/4/2011,9.05,9.2575,10.105,10.99,12.065,12.9225,13.35,1.305,1.0275,1.2775,1.67,2.265,2.52,2.785,2.425,1.855,2.305,3.015,4.09,4.555,5.0175,0.595,0.6625,0.7225,0.765,0.875,0.995,1.12,2.655,1.9475,2.2075,2.47,3.205,3.5575,3.9075
26/4/2011,9.05,9.2675,10.1225,11.01,12.0875,12.935,13.355,1.305,1.025,1.2725,1.6675,2.2625,2.515,2.7825,2.425,1.85,2.3,3.0125,4.085,4.55,5.0125,0.595,0.675,0.7325,0.775,0.88,0.995,1.12,2.655,1.98,2.2275,2.47,3.205,3.5575,3.9075
27/4/2011,9.05,9.3675,10.3125,11.13,12.165,13.0175,13.4325,1.305,1.0225,1.2725,1.665,2.26,2.515,2.78,2.425,1.845,2.295,3.0075,4.08,4.545,5.005,0.595,0.66,0.7225,0.7625,0.87,0.995,1.1175,2.655,1.95,2.2275,2.47,3.205,3.5575,3.905
28/4/2011,9.27,9.375,10.19,11.07,12.11,12.87,13.405,1.26,1.255,1.635,1.8,2.315,2.53,2.75,2.545,2.36,3.105,3.415,4.38,4.7975,5.215,0.665,0.735,0.795,0.83,0.935,1.0575,1.185,2.61,2.045,2.295,2.54,3.275,3.625,3.97
29/4/2011,9.23,9.4875,10.2375,11.2175,12.28,13.045,13.39,1.275,1.48,1.6525,1.8,2.495,2.62,2.75,2.555,2.6325,2.9675,3.24,4.4975,4.7275,4.95,0.67,0.6975,0.75,0.78,0.89,1,1.1175,2.61,1.94,2.195,2.4575,3.18,3.5525,3.9025
30/4/2011,9.23,9.4875,10.2375,11.2175,12.28,13.045,13.39,1.275,1.48,1.6525,1.8,2.495,2.62,2.75,2.555,2.6325,2.9675,3.24,4.4975,4.7275,4.95,0.67,0.6975,0.75,0.78,0.89,1,1.1175,2.61,1.94,2.195,2.4575,3.18,3.5525,3.9025
1/5/2011,9.23,9.4875,10.2375,11.2175,12.28,13.045,13.39,1.275,1.48,1.6525,1.8,2.495,2.62,2.75,2.555,2.6325,2.9675,3.24,4.4975,4.7275,4.95,0.67,0.6975,0.75,0.78,0.89,1,1.1175,2.61,1.94,2.195,2.4575,3.18,3.5525,3.9025
2/5/2011,9.195,9.45,10.24,11.1,12.29,13.03,13.465,1.235,1.285,1.64,1.8,2.345,2.545,2.75,2.42,2.385,3.08,3.385,4.395,4.7875,5.17,0.65,0.735,0.79,0.825,0.93,1.0525,1.175,2.62,2.025,2.28,2.535,3.265,3.6225,3.96
3/5/2011,9.185,9.46,10.245,11.11,12.295,13.04,13.46,1.23,1.285,1.64,1.8,2.345,2.545,2.75,2.41,2.385,3.075,3.38,4.39,4.7825,5.165,0.65,0.73,0.79,0.82,0.93,1.0525,1.175,2.625,2.045,2.29,2.535,3.265,3.6225,3.96
4/5/2011,9.185,9.455,10.235,11.115,12.28,13.02,13.445,1.215,1.305,1.64,1.8,2.36,2.5525,2.74,2.36,2.405,3.065,3.37,4.41,4.7825,5.145,0.64,0.73,0.785,0.82,0.925,1.0475,1.165,2.63,2.035,2.28,2.53,3.255,3.615,3.95
